Facing,No_Bedroom,No_Bathroom,No_Balcony,Corner_Property,Furnishing,study room,servant room,store room,pooja room,Overlooking_main road,Overlooking_club,Overlooking_pool,Overlooking_NA,flat_age,sector_num,Super Built-up Area,luxury_category,floor_category,price
4.0,3,3.0,3,1,0.0,0,0,0,0,1,1,1,0,3,37,1470.0,2.0,2.0,0.9825
5.0,3,3.0,4,0,0.0,0,0,0,0,1,1,1,0,3,37,1470.0,2.0,1.0,1.02
7.0,3,3.0,4,0,0.0,0,0,0,0,1,1,1,0,1,37,1650.0,2.0,2.0,1.08
0.0,3,3.0,4,0,0.0,0,0,0,0,1,1,1,0,3,37,1800.0,2.0,0.0,1.08
4.0,3,3.0,2,0,0.0,0,0,0,0,1,0,0,0,1,37,1285.0,2.0,2.0,0.88
1.0,3,3.0,3,0,0.0,0,0,0,0,1,1,1,0,3,37,1485.0,2.0,2.0,1.05
4.0,3,3.0,2,1,1.0,0,0,0,0,1,1,0,0,3,37,1285.0,2.0,1.0,0.95
6.0,3,3.0,2,0,0.0,0,0,0,0,1,0,0,0,3,37,1185.0,2.0,1.0,0.8945000000000001
6.0,3,3.0,4,0,0.0,0,1,0,0,1,1,0,0,3,37,1990.0,2.0,2.0,1.2
3.0,3,3.0,3,0,0.0,0,0,0,0,1,1,1,0,1,37,1565.0,2.0,2.0,0.985
4.0,1,1.0,2,1,0.0,0,0,0,0,1,0,0,0,3,107,415.8,2.0,1.0,0.31
4.0,3,4.0,4,1,1.0,0,1,0,0,0,0,1,0,4,81,2092.0,2.0,1.0,2.48
4.0,3,3.0,1,1,1.0,0,0,0,1,1,1,1,0,4,86,1930.0,2.0,2.0,1.9
0.0,3,3.0,3,0,1.0,0,1,0,0,0,0,0,0,4,50,2451.6000000000004,1.0,0.0,2.7
0.0,3,3.0,2,1,1.0,1,0,0,0,1,1,1,0,2,37,2623.0,2.0,1.0,3.9
4.0,3,3.0,2,0,1.0,1,0,0,0,1,1,1,0,2,33,1671.0,2.0,2.0,1.75
0.0,3,3.0,4,1,1.0,0,1,0,0,0,0,0,0,4,65,1395.0,2.0,0.0,2.3
1.0,3,4.0,4,1,1.0,0,1,0,0,0,1,1,0,3,103,1762.0,1.0,2.0,1.29
0.0,4,5.0,4,0,1.0,1,1,0,0,0,0,0,1,3,103,2670.0,2.0,1.0,1.75
0.0,3,4.0,4,0,1.0,0,1,0,0,0,0,0,1,3,103,1762.0,2.0,1.0,1.25
0.0,3,3.0,2,0,0.0,0,0,0,0,0,0,0,1,3,89,1957.0,2.0,1.0,1.5
0.0,1,1.0,1,0,0.0,0,0,0,0,0,0,0,1,1,62,550.0,2.0,2.0,0.45
2.0,3,3.0,3,1,1.0,0,0,0,0,0,0,0,0,5,56,1700.0,1.0,1.0,2.0
0.0,3,3.0,3,0,0.0,0,0,0,0,1,0,0,0,5,56,1500.0,2.0,0.0,1.75
1.0,4,4.0,3,1,1.0,0,1,1,0,1,1,1,0,5,43,3979.0,1.0,1.0,10.5
0.0,3,3.0,3,1,1.0,0,0,0,0,1,0,0,0,3,92,1770.0,2.0,2.0,0.97
0.0,3,2.0,3,0,1.0,0,0,0,0,0,0,0,1,5,9,2135.7000000000003,2.0,2.0,1.1
4.0,3,4.0,4,1,1.0,0,1,0,0,1,1,1,0,4,72,1930.0,1.0,2.0,1.98
4.0,3,3.0,3,1,2.0,1,1,1,1,1,1,0,0,3,99,1997.0,1.0,2.0,1.6
4.0,4,4.0,4,1,0.0,0,0,1,1,1,1,1,0,4,90,2215.0,1.0,1.0,2.43
4.0,3,3.0,4,1,0.0,0,0,1,1,1,1,1,0,4,86,1929.0,1.0,0.0,2.1
4.0,4,4.0,4,1,0.0,1,1,0,0,1,1,1,0,4,77,1950.0,1.0,2.0,2.35
4.0,4,5.0,4,1,1.0,1,1,0,1,1,1,1,0,4,67,2740.0,1.0,0.0,3.56
4.0,4,4.0,2,0,1.0,0,1,0,0,0,0,0,1,1,65,5125.950000000001,0.0,2.0,13.12
0.0,3,2.0,3,1,1.0,1,0,1,1,1,1,1,0,3,81,1210.0,1.0,2.0,1.02
4.0,3,3.0,3,1,2.0,0,0,0,0,1,1,1,0,3,82,1430.0,2.0,1.0,1.3
2.0,3,3.0,3,1,1.0,1,1,0,1,1,1,1,0,2,76,2290.0,2.0,1.0,3.2
4.0,4,5.0,4,1,1.0,0,1,0,0,1,1,1,0,3,48,3931.0,2.0,2.0,14.0
1.0,4,4.0,4,1,0.0,1,1,1,1,1,1,1,0,4,90,2727.0,1.0,2.0,1.7
4.0,3,3.0,4,1,0.0,1,0,1,0,1,1,1,0,4,83,1755.0,1.0,1.0,1.63
0.0,1,1.0,3,1,1.0,0,0,0,0,1,1,1,0,4,52,1118.0,2.0,1.0,0.8
2.0,1,1.0,2,1,1.0,0,0,0,0,1,1,1,0,4,52,984.15,2.0,1.0,0.82
0.0,1,1.0,2,1,1.0,0,0,0,0,1,1,1,0,4,52,985.5,2.0,1.0,0.8
0.0,4,4.0,2,0,0.0,0,0,0,0,0,0,0,0,5,43,1740.0,2.0,2.0,3.6
0.0,3,4.0,3,1,2.0,1,1,1,1,1,1,1,0,3,77,1450.0,1.0,2.0,1.65
4.0,3,2.0,2,1,0.0,0,0,0,0,1,0,0,0,2,104,950.0,2.0,2.0,0.6
0.0,3,4.0,2,0,1.0,0,1,0,1,1,1,1,0,3,77,2700.0,2.0,1.0,1.7
0.0,3,3.0,2,1,1.0,0,1,0,0,1,1,1,0,2,62,3039.0,2.0,1.0,5.0
4.0,3,3.0,3,0,1.0,0,1,0,1,1,1,1,0,3,25,3530.2500000000005,2.0,0.0,5.5
0.0,4,6.0,3,1,1.0,1,1,0,0,1,1,1,0,2,63,3950.0,2.0,2.0,6.4
0.0,3,2.0,2,0,0.0,1,0,0,0,0,0,0,1,2,88,1565.0,2.0,1.0,1.55
0.0,3,3.0,2,1,1.0,0,1,0,0,1,1,1,0,2,59,2895.0,2.0,2.0,4.9
0.0,4,5.0,3,1,0.0,1,1,0,0,0,1,1,0,3,110,3400.0,1.0,2.0,4.5
4.0,3,3.0,3,1,1.0,0,0,0,1,1,1,1,0,3,109,1871.0,1.0,2.0,1.4
4.0,3,3.0,3,1,1.0,1,0,1,0,1,1,1,0,3,62,2588.0,1.0,1.0,4.79
4.0,4,4.0,4,1,1.0,0,0,1,0,1,1,1,0,3,90,2215.0,1.0,1.0,1.99
2.0,3,3.0,4,0,1.0,0,0,1,0,0,0,1,0,3,49,2004.0,1.0,1.0,2.5
4.0,3,3.0,3,1,0.0,0,0,1,0,1,1,1,0,1,85,1829.0,1.0,1.0,2.09
2.0,3,4.0,4,1,1.0,0,1,0,0,1,1,1,0,4,49,2086.0,1.0,2.0,3.05
4.0,4,5.0,4,1,1.0,0,1,0,0,0,1,0,0,5,42,3800.0,2.0,0.0,9.62
0.0,3,2.0,3,0,0.0,0,0,0,0,1,0,0,0,2,35,870.7500000000001,0.0,1.0,0.35
0.0,3,5.0,3,0,1.0,0,1,0,0,0,0,0,1,3,47,2470.0,2.0,0.0,4.5
4.0,3,3.0,3,0,1.0,0,1,0,0,1,1,1,0,3,82,3530.2500000000005,2.0,2.0,3.0
0.0,3,3.0,3,1,1.0,0,1,0,0,1,1,1,0,1,92,2430.0,2.0,0.0,1.7
4.0,4,4.0,4,1,1.0,0,1,0,0,0,0,1,0,5,43,2800.0,2.0,2.0,7.5
0.0,3,2.0,2,1,1.0,1,0,1,0,0,0,0,0,3,38,1080.0,0.0,2.0,1.1
0.0,3,2.0,2,1,1.0,0,0,0,0,1,0,0,0,5,56,2000.0,2.0,2.0,1.95
4.0,3,3.0,4,1,1.0,0,0,0,0,1,0,0,0,4,43,1750.0,2.0,0.0,2.1
3.0,4,4.0,4,1,1.0,1,1,1,1,0,0,0,0,3,66,2062.0,1.0,2.0,2.8
0.0,3,2.0,3,1,1.0,1,1,1,1,0,0,0,0,3,68,1550.0,1.0,1.0,1.19
0.0,3,4.0,2,1,1.0,0,1,0,0,0,1,1,0,3,99,1970.0,1.0,1.0,1.5
4.0,3,3.0,4,0,1.0,0,1,1,0,0,1,0,0,3,102,1931.0,1.0,0.0,2.28
0.0,3,3.0,2,0,1.0,0,0,0,1,1,1,1,0,4,71,1485.0,2.0,2.0,1.38
5.0,3,4.0,4,0,1.0,0,1,0,0,0,0,0,0,4,61,2060.0,1.0,2.0,3.5
4.0,3,3.0,3,1,1.0,0,0,0,0,1,1,1,0,3,37,1814.0,2.0,2.0,1.81
0.0,3,4.0,4,1,1.0,0,1,0,0,1,1,1,0,3,63,1717.0,1.0,0.0,2.48
0.0,3,4.0,4,1,1.0,0,1,0,0,1,1,1,0,3,63,1717.0,1.0,0.0,2.46
0.0,3,2.0,2,0,1.0,0,0,0,0,0,0,0,0,4,70,1137.0,2.0,1.0,1.35
0.0,3,2.0,2,0,1.0,0,0,0,0,0,0,0,1,4,51,1572.75,0.0,2.0,1.35
2.0,3,4.0,4,1,1.0,0,1,1,1,0,1,1,0,5,25,3240.0,1.0,2.0,4.75
2.0,3,4.0,2,0,1.0,0,1,0,0,0,0,0,0,4,1,1845.0,2.0,2.0,1.29
4.0,3,3.0,4,1,1.0,0,0,0,0,1,1,1,0,3,77,1650.0,1.0,2.0,1.49
0.0,3,3.0,4,1,1.0,1,1,1,1,1,1,1,0,3,47,1751.0,1.0,2.0,1.45
4.0,3,4.0,4,1,1.0,0,1,1,0,1,1,1,0,3,77,2025.0,1.0,2.0,1.91
0.0,3,4.0,4,1,1.0,1,1,1,1,1,1,1,0,3,47,2122.0,1.0,2.0,1.65
4.0,3,4.0,3,1,1.0,0,1,1,0,1,1,1,0,3,77,1575.0,1.0,2.0,1.41
4.0,3,4.0,3,1,1.0,1,1,0,0,1,1,1,0,3,77,1450.0,1.0,2.0,1.39
4.0,3,3.0,3,1,1.0,0,1,1,0,1,1,1,0,3,77,2025.0,1.0,1.0,1.99
4.0,3,3.0,4,1,1.0,0,1,1,0,1,1,1,0,3,77,2000.0,1.0,1.0,1.98
4.0,4,4.0,4,1,1.0,0,1,1,0,1,1,1,0,3,82,2576.0,1.0,1.0,3.49
4.0,4,4.0,2,0,1.0,0,1,0,1,1,0,0,0,1,26,4500.0,2.0,0.0,4.1
0.0,3,3.0,3,1,1.0,1,0,0,0,1,1,1,0,3,77,1957.5,2.0,0.0,1.65
4.0,4,5.0,4,1,1.0,0,1,1,0,1,1,1,0,3,92,2475.0,1.0,1.0,2.39
4.0,3,2.0,2,1,0.0,0,0,0,0,1,1,1,0,2,110,870.7500000000001,2.0,2.0,0.75
0.0,1,1.0,1,0,0.0,0,0,0,0,0,0,0,1,1,62,550.0,2.0,2.0,0.45
0.0,3,4.0,4,1,1.0,0,1,0,0,1,0,0,0,5,47,2400.0,2.0,2.0,2.3
0.0,3,3.0,3,1,1.0,0,0,0,0,1,1,1,0,3,68,1914.0,1.0,2.0,2.06
4.0,3,3.0,4,1,0.0,0,1,0,0,1,1,1,0,4,103,2364.0,1.0,0.0,1.26
4.0,5,5.0,4,1,0.0,0,1,1,0,1,1,1,0,3,83,3750.0,1.0,1.0,3.69
4.0,3,3.0,4,1,0.0,0,0,0,0,1,1,1,0,4,103,2094.0,1.0,0.0,1.12
6.0,3,3.0,4,1,1.0,1,1,0,1,0,0,0,0,5,43,1335.0,1.0,1.0,2.05
0.0,3,4.0,4,1,1.0,0,1,0,0,1,1,1,0,3,60,2045.0,1.0,1.0,3.5
0.0,3,4.0,4,1,1.0,0,1,0,0,1,1,1,0,3,60,2045.0,1.0,1.0,3.6
0.0,3,4.0,4,1,1.0,0,1,0,0,1,1,1,0,3,60,2045.0,1.0,1.0,3.55
4.0,3,4.0,4,1,1.0,1,1,1,0,1,1,1,0,3,63,1712.0,1.0,0.0,2.5
2.0,3,3.0,3,1,0.0,0,1,0,0,1,1,1,0,3,89,1910.0,2.0,1.0,1.3
0.0,3,3.0,3,1,0.0,0,1,0,0,1,1,1,0,3,89,1910.0,2.0,2.0,1.25
0.0,3,4.0,3,0,1.0,0,1,0,0,0,0,0,0,5,48,1665.0,2.0,1.0,2.8
4.0,3,3.0,3,1,1.0,0,0,1,0,1,0,1,0,4,43,2700.0,2.0,2.0,2.3
0.0,3,4.0,4,1,1.0,1,0,0,0,1,1,1,0,3,63,1717.0,1.0,0.0,2.56
4.0,3,3.0,4,1,0.0,0,1,1,1,1,1,1,0,4,91,1930.0,1.0,2.0,1.71
7.0,4,5.0,3,0,1.0,0,1,0,0,0,0,0,1,3,43,2750.0,2.0,2.0,6.5
4.0,1,1.0,1,0,2.0,0,0,0,0,1,1,1,0,1,111,895.0,2.0,2.0,1.35
1.0,3,2.0,3,0,1.0,0,1,0,0,1,0,0,0,5,56,2430.0,2.0,0.0,1.75
3.0,3,3.0,3,1,1.0,0,1,0,0,0,1,0,0,3,77,2025.0,1.0,1.0,1.9
0.0,3,3.0,3,1,1.0,0,1,0,0,1,1,1,0,4,50,2451.6000000000004,1.0,2.0,1.75
0.0,3,2.0,1,1,0.0,1,0,0,0,1,0,1,0,1,112,1200.0,1.0,2.0,0.65
4.0,3,3.0,4,0,1.0,0,0,0,0,0,1,1,0,4,49,1805.0,0.0,2.0,2.95
4.0,3,4.0,2,1,2.0,1,0,0,0,1,0,0,0,1,2,1430.0,1.0,1.0,1.75
0.0,3,3.0,2,1,1.0,1,0,0,0,1,1,1,0,1,92,1300.0,2.0,2.0,1.05
4.0,3,4.0,4,1,1.0,0,1,0,0,1,1,1,0,3,47,2086.0,1.0,1.0,2.8
0.0,4,5.0,3,1,1.0,0,1,0,0,1,1,1,0,3,92,2475.0,1.0,2.0,2.85
2.0,3,3.0,4,1,1.0,0,0,1,0,0,0,0,1,1,33,1789.0,2.0,2.0,1.95
5.0,3,3.0,2,0,1.0,1,0,0,0,0,0,0,1,3,104,2311.2000000000003,2.0,1.0,1.45
0.0,3,4.0,4,1,1.0,0,1,0,0,1,1,1,0,3,63,1717.0,1.0,2.0,2.5
2.0,1,1.0,2,1,0.0,0,0,0,0,0,0,0,0,5,47,877.5000000000001,2.0,0.0,0.65
0.0,3,3.0,3,0,1.0,0,0,0,1,0,0,0,1,2,79,2200.0,0.0,0.0,2.75
2.0,3,4.0,3,1,1.0,1,0,0,1,1,1,1,0,4,25,2430.0,1.0,2.0,3.5
2.0,3,4.0,3,1,1.0,1,0,0,1,1,1,1,0,4,28,2430.0,1.0,2.0,2.7
0.0,3,4.0,2,1,1.0,1,1,0,0,1,1,1,0,3,93,2105.0,2.0,1.0,1.72
0.0,3,3.0,3,0,1.0,0,0,0,1,0,1,0,0,3,72,3060.0,2.0,2.0,3.99
1.0,3,3.0,4,0,0.0,0,0,0,0,0,0,0,0,4,108,1833.0,2.0,2.0,1.25
4.0,3,4.0,4,0,0.0,1,1,0,0,1,0,1,0,1,70,2125.0,1.0,0.0,2.0
0.0,3,2.0,3,1,1.0,0,0,0,0,1,1,1,0,4,69,1790.1,2.0,0.0,1.35
0.0,3,2.0,3,1,1.0,1,0,0,0,0,1,0,0,3,37,1540.0,2.0,2.0,1.55
0.0,3,3.0,2,1,1.0,0,0,0,0,1,1,0,0,3,92,700.0,0.0,2.0,0.6
4.0,4,5.0,4,1,0.0,0,1,0,0,0,1,1,0,3,104,3137.4,2.0,0.0,1.75
4.0,3,4.0,3,0,1.0,0,1,0,1,1,0,0,0,4,45,1800.0,2.0,2.0,2.5
0.0,3,2.0,3,1,1.0,0,0,0,0,0,0,0,0,4,92,1565.0,1.0,2.0,0.95
0.0,4,4.0,3,1,1.0,0,0,0,1,1,1,1,0,5,26,2191.0,1.0,1.0,3.25
4.0,3,3.0,4,0,1.0,0,0,0,1,1,1,1,0,4,48,1869.0,2.0,2.0,4.6
4.0,3,4.0,4,1,1.0,1,0,0,0,1,1,1,0,4,63,1717.0,2.0,2.0,2.6
4.0,3,5.0,4,1,1.0,0,1,0,0,1,1,1,0,4,33,1875.0,1.0,1.0,2.65
4.0,3,3.0,4,1,1.0,0,0,0,0,1,1,1,0,3,82,1818.0,1.0,1.0,2.9
0.0,3,3.0,3,1,1.0,1,0,0,0,0,0,0,0,4,45,3645.000000000001,0.0,2.0,2.35
2.0,3,4.0,3,0,1.0,0,1,0,0,0,0,0,0,3,90,1875.0,2.0,2.0,1.6
4.0,4,5.0,4,1,1.0,0,1,0,0,1,1,1,0,3,104,3634.2,1.0,2.0,2.15
4.0,5,6.0,4,1,1.0,0,1,0,0,0,0,0,0,4,53,3925.0,2.0,1.0,10.0
2.0,4,5.0,4,0,1.0,1,1,0,0,0,0,0,0,5,25,3250.0,0.0,0.0,4.8
4.0,3,4.0,4,0,1.0,1,1,0,1,1,1,1,0,1,99,2400.0,0.0,2.0,2.2
2.0,4,4.0,2,1,1.0,1,1,0,0,1,1,1,0,1,63,3950.0,2.0,2.0,7.9
0.0,4,5.0,4,0,1.0,1,1,0,1,1,1,1,0,2,99,2835.0,0.0,0.0,2.55
2.0,3,3.0,3,0,1.0,0,0,0,0,1,1,1,0,1,37,1775.0,0.0,1.0,1.44
4.0,3,3.0,3,0,1.0,0,0,0,1,1,1,1,0,1,37,1800.0,0.0,1.0,1.46
4.0,3,3.0,4,0,1.0,0,1,0,0,1,1,1,0,2,99,2780.0,2.0,2.0,3.45
0.0,3,2.0,2,0,0.0,0,0,0,0,0,0,0,0,5,69,1790.1,2.0,0.0,1.3
0.0,3,2.0,3,1,1.0,1,0,0,0,1,1,0,0,3,68,1483.0,1.0,1.0,1.52
2.0,3,3.0,3,1,1.0,0,0,0,1,1,1,1,0,3,37,1875.0,1.0,2.0,1.1
5.0,3,3.0,2,1,1.0,0,0,0,1,1,1,1,0,3,108,1838.0,1.0,1.0,1.2
4.0,3,3.0,2,1,1.0,0,0,0,0,1,0,0,0,3,43,1935.0,1.0,2.0,2.25
1.0,4,4.0,4,0,1.0,0,1,0,0,0,0,0,0,4,71,2193.0,2.0,0.0,1.8
3.0,3,4.0,2,1,1.0,1,1,0,0,1,1,0,0,4,93,2105.0,2.0,2.0,1.75
3.0,3,3.0,2,1,1.0,0,0,0,1,1,1,1,0,5,26,2085.75,1.0,1.0,2.45
3.0,4,4.0,4,1,1.0,1,0,0,0,1,1,1,0,3,90,2215.0,1.0,2.0,2.4
3.0,3,5.0,3,1,0.0,0,1,0,0,1,1,1,0,3,99,1997.0,2.0,2.0,1.75
6.0,3,4.0,3,1,0.0,0,1,0,1,1,1,1,0,4,49,2251.0,1.0,2.0,3.4
1.0,4,6.0,4,0,2.0,1,1,0,0,0,0,0,1,2,63,3950.0,2.0,1.0,8.15
6.0,3,2.0,3,0,1.0,0,0,0,0,1,1,1,0,3,69,1790.1,2.0,0.0,1.28
5.0,4,6.0,4,0,0.0,0,1,0,0,1,0,0,0,3,106,2355.0,1.0,1.0,1.8
0.0,3,3.0,2,0,1.0,0,0,0,1,0,0,0,0,1,76,1371.0,1.0,1.0,1.65
4.0,3,3.0,3,1,1.0,0,1,1,0,1,1,1,0,1,67,1921.0,1.0,1.0,2.1
4.0,3,4.0,3,1,1.0,0,1,0,0,0,0,0,0,4,56,2200.0,2.0,0.0,2.1
2.0,3,3.0,3,1,0.0,0,0,0,0,1,1,1,0,3,92,1770.0,2.0,2.0,0.98
5.0,3,3.0,3,1,0.0,0,0,0,0,1,1,1,0,3,83,1340.0,2.0,1.0,1.18
0.0,3,4.0,3,1,1.0,0,0,0,0,1,1,1,0,3,85,2408.0,2.0,2.0,2.4
0.0,5,5.0,3,1,1.0,0,1,0,0,1,1,1,0,4,83,3750.0,2.0,2.0,3.75
0.0,5,5.0,3,1,1.0,0,1,0,0,1,1,1,0,4,83,3750.0,2.0,2.0,3.72
0.0,3,2.0,2,0,1.0,0,0,0,0,0,0,0,0,4,69,1790.1,2.0,0.0,1.29
0.0,3,4.0,4,1,1.0,1,1,0,0,1,0,0,0,4,83,1950.0,2.0,2.0,2.15
0.0,3,4.0,4,1,1.0,0,1,0,0,1,1,1,0,4,49,1859.0,1.0,2.0,2.7
4.0,3,3.0,3,1,2.0,1,1,0,1,1,1,1,0,3,70,2150.0,1.0,1.0,2.45
0.0,1,1.0,1,1,0.0,0,0,0,0,1,0,0,0,1,62,550.0,2.0,2.0,0.5
0.0,3,2.0,2,0,0.0,0,0,0,0,1,0,0,0,1,62,945.0,2.0,2.0,0.85
4.0,4,4.0,4,0,1.0,0,1,0,0,0,0,0,0,4,43,3250.0,1.0,2.0,3.5
4.0,4,4.0,4,0,1.0,0,1,0,0,0,0,0,0,4,43,2850.0,1.0,2.0,3.3
4.0,4,4.0,4,0,1.0,0,0,0,1,0,0,1,0,3,43,2680.0,1.0,2.0,3.3
4.0,3,3.0,4,1,1.0,1,1,1,1,1,1,1,0,1,63,1650.0,1.0,2.0,1.95
0.0,3,3.0,3,1,1.0,0,0,0,0,1,1,1,0,3,60,2403.0,2.0,2.0,3.7
0.0,3,3.0,3,1,1.0,0,0,1,0,1,1,1,0,1,99,2362.5,1.0,2.0,1.34
4.0,3,3.0,3,1,1.0,0,0,0,0,0,1,0,0,3,68,2583.9,2.0,2.0,2.3
0.0,3,4.0,2,1,1.0,1,1,0,1,1,1,1,0,3,58,2427.0,2.0,2.0,4.5
0.0,3,4.0,2,1,1.0,1,0,0,0,1,1,1,0,1,89,2085.0,2.0,2.0,1.79
4.0,3,3.0,4,1,2.0,1,1,0,1,1,0,0,0,1,89,1415.0,2.0,0.0,1.35
4.0,3,3.0,4,1,2.0,1,1,0,1,1,0,0,0,1,89,1415.0,1.0,0.0,1.32
4.0,3,3.0,4,1,2.0,1,1,0,1,1,1,1,0,1,89,1685.0,1.0,2.0,1.85
4.0,5,6.0,2,0,1.0,1,1,1,1,1,1,1,0,4,54,5500.0,1.0,2.0,15.0
0.0,4,4.0,4,1,1.0,1,1,1,1,1,1,1,0,1,65,4525.0,2.0,1.0,13.0
4.0,3,3.0,4,1,2.0,1,1,0,1,1,1,1,0,1,89,1685.0,1.0,0.0,1.59
0.0,3,3.0,3,0,0.0,0,0,0,0,0,0,0,1,2,82,2650.0,2.0,1.0,2.55
0.0,3,3.0,4,0,1.0,0,1,0,0,0,0,0,1,4,43,2000.0,0.0,0.0,2.0
5.0,3,3.0,3,1,1.0,1,0,0,1,1,1,1,0,2,65,2054.0,0.0,1.0,3.22
0.0,3,4.0,4,1,0.0,0,1,0,0,1,1,1,0,4,103,2364.0,1.0,1.0,1.25
0.0,3,3.0,3,0,1.0,0,1,0,0,0,0,0,0,1,65,2095.0,2.0,2.0,3.95
0.0,3,2.0,3,1,1.0,1,1,0,0,1,1,1,0,3,68,1483.0,1.0,2.0,1.49
4.0,1,1.0,1,0,0.0,0,0,0,0,1,0,0,0,3,47,567.6,0.0,2.0,0.22
2.0,3,2.0,4,0,1.0,0,0,0,0,1,1,1,0,4,59,1705.0,2.0,2.0,2.6
0.0,3,4.0,4,0,1.0,0,1,0,0,0,0,0,0,3,104,1844.0,1.0,1.0,1.48
2.0,4,4.0,4,1,1.0,1,1,0,1,1,1,1,0,1,99,2365.0,1.0,2.0,1.85
0.0,3,4.0,2,1,1.0,0,1,0,0,1,1,1,0,1,99,1970.0,1.0,2.0,1.4
2.0,3,3.0,3,0,0.0,0,1,0,0,0,0,0,0,1,50,2134.0,2.0,2.0,3.0
3.0,3,3.0,2,1,1.0,0,0,0,0,1,0,0,0,4,50,1376.0,2.0,2.0,2.0
4.0,4,5.0,3,0,1.0,1,1,1,1,1,1,1,0,4,25,5265.0,1.0,2.0,9.0
0.0,3,2.0,3,1,1.0,0,1,0,0,0,0,0,0,3,65,1883.25,1.0,1.0,2.4
0.0,3,3.0,3,0,1.0,0,0,0,1,0,0,0,0,3,83,1755.0,2.0,2.0,1.68
0.0,3,3.0,4,0,1.0,0,0,0,1,0,0,0,0,3,92,1750.0,1.0,1.0,1.28
4.0,3,3.0,4,1,2.0,1,1,0,1,1,1,1,0,1,89,1423.0,1.0,2.0,1.2
2.0,1,1.0,2,0,0.0,0,0,0,0,1,0,0,0,3,103,473.85,0.0,1.0,0.36
4.0,3,3.0,4,1,2.0,1,1,0,0,1,1,1,0,1,89,1543.0,1.0,2.0,1.25
0.0,3,2.0,2,1,1.0,0,0,0,1,0,0,0,0,5,56,1550.0,2.0,1.0,1.75
4.0,3,3.0,4,0,1.0,0,1,0,0,1,1,1,0,4,62,2995.0,1.0,2.0,6.43
0.0,3,3.0,4,1,0.0,0,0,0,0,0,1,0,0,3,103,1762.0,1.0,1.0,1.25
3.0,3,2.0,1,0,1.0,0,0,0,0,0,0,0,0,3,83,1735.0,1.0,2.0,1.3
2.0,3,4.0,4,0,1.0,0,1,0,0,0,0,0,0,5,65,5265.0,1.0,1.0,8.19
0.0,3,3.0,4,1,1.0,0,0,0,0,0,0,0,0,3,86,1480.0,2.0,2.0,1.98
0.0,3,3.0,3,0,1.0,0,0,0,1,0,1,0,0,3,88,1850.0,1.0,2.0,1.88
2.0,3,4.0,4,0,1.0,0,1,0,0,0,0,0,0,5,47,2086.0,2.0,1.0,2.9
4.0,5,7.0,4,1,1.0,1,1,0,1,0,0,1,0,5,53,3925.0,1.0,0.0,10.0
2.0,4,4.0,3,1,0.0,0,0,0,0,1,0,0,0,5,47,2000.0,2.0,1.0,2.0
2.0,3,3.0,3,1,1.0,0,1,0,0,1,1,1,0,3,70,1950.0,2.0,2.0,1.93
0.0,3,4.0,4,0,0.0,0,0,0,0,0,0,0,0,5,50,3672.0,2.0,1.0,6.0
0.0,3,2.0,3,0,1.0,0,0,0,0,0,1,1,0,4,61,1670.0,2.0,1.0,2.52
0.0,4,6.0,4,0,1.0,0,1,0,1,0,0,1,0,4,47,3715.0,2.0,2.0,7.55
5.0,3,3.0,2,0,1.0,0,0,0,0,0,0,0,1,3,82,1430.0,2.0,2.0,1.4
4.0,3,3.0,2,0,1.0,0,0,0,0,0,0,0,1,3,99,2274.75,2.0,2.0,1.7
2.0,3,5.0,4,0,1.0,0,0,0,0,0,0,0,1,3,53,2450.0,2.0,2.0,5.9
0.0,3,4.0,4,1,1.0,0,1,0,0,1,1,1,0,3,63,1717.0,1.0,0.0,2.55
2.0,3,3.0,1,1,1.0,0,0,0,1,1,1,0,0,3,92,865.35,2.0,0.0,0.62
1.0,3,3.0,1,1,1.0,0,0,0,1,1,1,0,0,3,92,865.35,2.0,2.0,0.63
0.0,4,5.0,4,0,1.0,0,1,0,0,1,1,1,0,3,72,2597.0,2.0,2.0,2.89
6.0,3,4.0,3,1,1.0,0,1,0,0,0,0,1,0,3,79,1815.0,1.0,1.0,1.6
0.0,3,4.0,4,1,1.0,0,1,0,0,1,1,1,0,1,95,1965.0,1.0,2.0,2.0
2.0,3,3.0,3,0,1.0,0,0,0,0,0,0,0,1,3,74,2724.3,2.0,1.0,3.1
0.0,3,3.0,4,1,1.0,0,1,0,0,1,1,1,0,4,48,2350.0,1.0,2.0,3.3
0.0,3,3.0,4,1,1.0,0,1,0,0,1,1,1,0,4,48,2350.0,1.0,2.0,3.2
4.0,3,3.0,3,0,1.0,0,0,0,0,0,0,0,1,2,33,2255.8500000000004,2.0,2.0,1.55
4.0,3,3.0,3,0,1.0,1,0,0,0,0,0,0,1,1,33,2681.1000000000004,2.0,2.0,1.9
0.0,3,3.0,4,1,1.0,0,1,0,0,1,1,1,0,3,59,2850.0,1.0,1.0,5.75
1.0,3,2.0,2,0,1.0,0,0,0,0,0,0,0,0,5,56,1365.0,2.0,2.0,1.9
2.0,4,4.0,3,0,1.0,1,1,0,0,0,0,0,0,5,24,3216.0,0.0,0.0,4.5
4.0,4,3.0,4,1,2.0,0,1,0,0,0,0,0,0,4,52,3400.0,2.0,2.0,3.25
2.0,4,4.0,3,0,1.0,0,0,0,0,1,0,0,0,4,43,2800.0,2.0,1.0,2.85
